ZIC1, 15064, 5.326346
MAN2A1, 7595, 5.323471
SAP30, 11574, 5.317226
EFCAB2, 3774, 5.314954
SUSD5, 12991, 5.312819
ONECUT2, 9164, 5.308143
SKAP1, 12004, 5.305673
ZNF536, 15345, 5.302216
MEIS3P1, 7847, 5.301209
ZNF664, 15441, 5.291348
MYO6, 8429, 5.287551
TXNRD3, 14258, 5.279853
CCDC121, 1911, 5.271908
CDT1, 2242, 5.266513
IL17D, 6030, 5.262425
TRAF3, 13925, 5.253016
GPSM2, 5274, 5.251907
SLC14A1, 12033, 5.251492
RALB, 10796, 5.244535
SOHLH1, 12539, 5.232738
SGTB, 11903, 5.228428
FGF1, 4549, 5.228396
RHOQ, 11102, 5.200201
MSANTD3, 8243, 5.199584
BAZ2B, 1184, 5.191259
SPHK2, 12642, 5.185384
VILL, 14585, 5.182476
ITGB4, 6229, 5.182315
MAST4, 7706, 5.180282
HES6, 5570, 5.166708
ADPRHL1, 291, 5.162574
SPX, 12707, 5.148643
SPRY4, 12688, 5.146071
TPK1, 13887, 5.144378
GNA15, 5098, 5.117684
AGO1, 341, 5.117194
HNRNPUL2, 5764, 5.116953
CPNE8, 2832, 5.116809
RTP1, 11492, 5.105527
ARHGAP42, 771, 5.095598
SLC39A10, 12215, 5.087910
STEAP2, 12864, 5.087867
PCYT1A, 9539, 5.082061
HTR1F, 5873, 5.073679
GCDH, 4921, 5.073353
RNF182, 11213, 5.071860
GALNTL5, 4872, 5.067410
CRB2, 2858, 5.064825
UBXN2A, 14364, 5.060086
C2orf27A, 1589, 5.047683
CRYBG3, 2915, 5.042223
RASGRF2, 10860, 5.031861
SPON2, 12667, 5.027938
PHLDA2, 9749, 5.011670
LOC389765, 7250, 5.006968
FAM181B, 4285, 5.001008
OXSR1, 9298, 4.999750
TCF12, 13248, 4.997230
PTPRD-AS1, 10599, 4.996651
TESPA1, 13318, 4.991631
LOC100507507, 7162, 4.980579
ASPH, 935, 4.974975
ALDH6A1, 439, 4.949653
SPCS2, 12622, 4.949284
ANGEL1, 526, 4.929587
NDST3, 8599, 4.920755
CLU, 2592, 4.918497
MOB3B, 8065, 4.917962
ZFPM2, 15045, 4.913485
FAM19A5, 4306, 4.912327
TMCC2, 13513, 4.910553
CTSH, 3012, 4.909087
KIAA1755, 6508, 4.903658
ATF7IP, 967, 4.903502
LOC100506388, 7152, 4.892047
NR3C2, 8950, 4.885273
NAP1L1, 8503, 4.874955
CDH22, 2177, 4.864442
PRKCA, 10350, 4.863070
ROBO3, 11261, 4.860750
STEAP1B, 12863, 4.857261
TCERG1L, 13247, 4.844174
SLCO4A1, 12309, 4.843533
RHOBTB3, 11096, 4.842950
GFRA2, 4971, 4.835003
MKLN1, 8011, 4.834159
FAT1, 4436, 4.832379
MIR100HG, 7987, 4.823533
RHOJ, 11101, 4.822385
RGCC, 11046, 4.821081
H3F3B, 5440, 4.812470
SAE1, 11551, 4.801606
FYCO1, 4790, 4.798680
CCSER1, 2058, 4.785801
PTPN14, 10583, 4.780590
CHAF1A, 2380, 4.778627
PSME4, 10520, 4.777626
MKX, 8018, 4.776133
MGME1, 7935, 4.774134
HTR5A, 5879, 4.773242
ACSS1, 158, 4.771635
DDR1, 3244, 4.771113
SNX5, 12521, 4.761771
FNDC4, 4663, 4.757962
HVCN1, 5890, 4.753761
KIAA2026, 6512, 4.748615
ZBED1, 14901, 4.742797
NFIX, 8728, 4.739835
RNF216, 11226, 4.736670
FUT10, 4770, 4.734277
RDX, 10976, 4.732891
ENO3, 3968, 4.732504
PHF23, 9735, 4.730771
PRUNE2, 10466, 4.728859
LRRC14, 7386, 4.728649
HADHB, 5453, 4.719327
DPY19L4, 3603, 4.719263
EPHB6, 4020, 4.718948
KBTBD11, 6329, 4.716249
KCNIP3, 6371, 4.715309
MYLK, 8408, 4.707892
OSBPL3, 9254, 4.705532
TST, 14130, 4.700210
CCKBR, 2009, 4.695288
PHGDH, 9741, 4.686946
CD38, 2101, 4.686420
SPARCL1, 12600, 4.684798
PLIN3, 9964, 4.683109
MAFK, 7558, 4.673925
VGLL4, 14583, 4.668822
C1orf198, 1545, 4.667400
MAFF, 7554, 4.664743
HSD17B6, 5832, 4.657568
MIR99AHG, 7999, 4.655369
ZNF124, 15105, 4.636498
MRPS28, 8221, 4.629596
S100B, 11537, 4.615009
HAPLN4, 5463, 4.606665
FAM135B, 4244, 4.604285
MAP4K5, 7643, 4.597732
GNA14, 5097, 4.597651
SAP30L, 11576, 4.594503
C3orf80, 1618, 4.593701
SLC39A11, 12216, 4.590423
COL6A1, 2720, 4.590044
AK2, 384, 4.589326
SLC22A18, 12072, 4.586280
PCGF5, 9505, 4.585130
EVI5, 4121, 4.577656
SLC35F1, 12191, 4.575503
DCAF13, 3183, 4.574736
MYBPC1, 8375, 4.571999
GPR143, 5223, 4.570713
SOX2, 12565, 4.550517
TMEM232, 13649, 4.549730
ELF2, 3885, 4.548478
KLF12, 6564, 4.542931
NEBL, 8652, 4.535852
SOX3, 12568, 4.531400
ELOVL5, 3910, 4.524479
ALDOC, 444, 4.521600
BRI3BP, 1364, 4.520169
TIMP4, 13448, 4.519965
GLIPR1, 5049, 4.513250
HBS1L, 5486, 4.499890
SORL1, 12548, 4.499531
ZHX1, 15061, 4.497960
ADARB2, 235, 4.494470
GPIHBP1, 5203, 4.479765
OXR1, 9296, 4.472314
CAMK1G, 1769, 4.472011
CFL2, 2364, 4.453301
MAFB, 7553, 4.447678
CST3, 2963, 4.442540
S100A6, 11535, 4.440231
TTC38, 14160, 4.434683
SNX24, 12510, 4.431092
BMP7, 1311, 4.421438
TMEM150C, 13578, 4.419581
SFRP1, 11870, 4.417465
EFNB2, 3793, 4.414805
DOCK4, 3552, 4.410977
NARS2, 8519, 4.404860
GGNBP2, 4984, 4.402540
TTLL12, 14180, 4.397701
EFHD1, 3783, 4.395086
DPY19L1, 3595, 4.394536
VWA3A, 14658, 4.392262
ANXA5, 632, 4.373817
WDFY3-AS2, 14693, 4.369937
ADAL, 200, 4.363756
SRI, 12731, 4.362668
FAM53B, 4364, 4.360142
FTH1, 4752, 4.359216
C7orf61, 1657, 4.358478
PCDH12, 9461, 4.356490
TULP4, 14227, 4.348377
SGSM1, 11899, 4.342897
KCTD20, 6427, 4.341686
TWF2, 14235, 4.341327
ARHGAP35, 767, 4.340068
KCNS1, 6409, 4.336008
PDLIM3, 9603, 4.334126
DDAH1, 3231, 4.333193
GTF3C4, 5392, 4.330542
FAM198B, 4301, 4.325985
DBI, 3168, 4.323078
MTHFSD, 8305, 4.320782
ACSS3, 160, 4.320357
PCDH8, 9468, 4.319239
CRYBA2, 2910, 4.313909
UTP4, 14532, 4.312477
GPR26, 5247, 4.310599
ZNF200, 15140, 4.304834
ZBED3, 14902, 4.303764
KCNJ8, 6383, 4.299475
ACTC1, 165, 4.296406
FIBIN, 4583, 4.295917
PER2, 9649, 4.295658
THAP9, 13381, 4.292420
FAS, 4429, 4.285730
RYK, 11522, 4.283138
ACAA2, 96, 4.280786
EFEMP1, 3778, 4.279350
CRYL1, 2919, 4.276167
ZHX3, 15063, 4.275474
PMP22, 10018, 4.273010
TMEM243, 13659, 4.271601
GLIPR2, 5051, 4.270330
NOTCH2NL, 8880, 4.269098
TRIB2, 13968, 4.266338
LDLRAP1, 6844, 4.264628
ITGB5, 6230, 4.263225
PRDM16, 10305, 4.262684
TJP1, 13456, 4.260794
GPR17, 5235, 4.259946
LIFR, 6894, 4.257454
TOB2, 13824, 4.256959
PLCD1, 9911, 4.253451
ATP6V0E1, 1051, 4.248215
ATXN3, 1087, 4.247732
XYLT1, 14845, 4.245347
NXPH2, 9107, 4.237588
C19orf18, 1501, 4.236557
ECI2, 3736, 4.234276
SNN, 12464, 4.230897
SEMA3B-AS1, 11760, 4.226063
KLHDC9, 6585, 4.217574
SNRNP35, 12473, 4.210893
TRIM62, 14009, 4.204608
KCTD15, 6422, 4.204526
KPNA1, 6646, 4.203930
KCNS3, 6411, 4.201932
GALNT1, 4856, 4.197666
SHC4, 11943, 4.196009
CHCHD4, 2388, 4.191017
CBX7, 1889, 4.185580
MUM1L1, 8350, 4.182733
CCNYL1, 2048, 4.180679
RC3H1, 10948, 4.177492
PLEKHB1, 9939, 4.176600
PSMD12, 10506, 4.168539
CAST, 1855, 4.166838
FBXO33, 4484, 4.165402
AQP1, 712, 4.164544
MTMR10, 8310, 4.163954
GOLGA7B, 5151, 4.162463
PLPP3, 9981, 4.158892
TRIP6, 14026, 4.158377
ETV5, 4115, 4.158117
SYTL4, 13068, 4.154714
SLC1A3, 12061, 4.151216
CACNG6, 1734, 4.150108
LRRK1, 7440, 4.148822
PGRMC2, 9712, 4.145933
GCAT, 4918, 4.144243
APOL2, 695, 4.142284
PPFIBP2, 10173, 4.139090
ITGA8, 6217, 4.136724
PIP5K1B, 9843, 4.136581
FBXL7, 4467, 4.134663
TFRC, 13351, 4.134096
DDX42, 3268, 4.132162
LENG1, 6853, 4.127140
CHST8, 2465, 4.125562
NEK3, 8675, 4.124073
ANKRD42, 589, 4.122600
MED7, 7826, 4.122350
NOP14, 8863, 4.120169
LOC100335030, 7143, 4.117372
RNF169, 11208, 4.116134
TIPARP, 13451, 4.113433
ENKUR, 3964, 4.109765
TNC, 13768, 4.108681
OSGIN2, 9264, 4.107433
CLCN5, 2522, 4.105910
SYDE2, 13017, 4.105881
HHAT, 5586, 4.105034
CCND1, 2026, 4.102868
ANGPTL4, 532, 4.102805
PCDHB17P, 9481, 4.094167
P2RX6, 9305, 4.093994
DUSP6, 3673, 4.093671
DIRAS2, 3407, 4.092126
FAM228B, 4340, 4.091575
GRK3, 5321, 4.089441
TULP3, 14226, 4.087496
GTDC1, 5370, 4.083272
PTPRH, 10603, 4.082231
FAM107A, 4210, 4.080804
NFKBIE, 8732, 4.071462
CNTNAP2, 2670, 4.070831
ZSCAN29, 15610, 4.069632
STAC2, 12828, 4.067464
SNX22, 12509, 4.062954
BRAF, 1347, 4.062239
DPH3P1, 3580, 4.057503
SOX21, 12567, 4.049182
LINC02217, 7053, 4.048343
HUNK, 5886, 4.045988
PON2, 10131, 4.044915
GRIA3, 5301, 4.040557
MBOAT2, 7734, 4.040445
PLSCR4, 9994, 4.039012
SRD5A3-AS1, 12719, 4.038427
HERC6, 5564, 4.038298
MPPED1, 8119, 4.032694
LYNX1, 7507, 4.023633
SETD2, 11840, 4.023099
SSPN, 12781, 4.021607
CTNS, 2999, 4.020950
STX7, 12935, 4.019906
SYNE3, 13030, 4.018179
DHRSX, 3373, 4.017019
CCDC39, 1962, 4.015952
CD164, 2079, 4.014194
WNT10A, 14784, 4.013616
FMNL2, 4648, 4.011915
LDB2, 6835, 4.010436
CCDC80, 1985, 4.009607
ZFHX2, 15022, 4.008220
TNFRSF14, 13783, 4.005791
PTCD3, 10540, 4.005388
MICALL1, 7952, 4.005144
HIST1H3D, 5649, 4.003800
NIPSNAP2, 8776, 4.001933
SLC6A12, 12268, 4.001831
TAPT1, 13133, 4.000369
GPRC5B, 5267, 3.998420
CALHM1, 1754, 3.996558
KCTD9, 6435, 3.993066
ENDOD1, 3956, 3.991775
FZD5, 4798, 3.990020
PLEKHH1, 9950, 3.989413
CLDN10, 2526, 3.983049
FERMT1, 4534, 3.981985
SPSB1, 12692, 3.980360
TMBIM1, 13505, 3.978799
CHST3, 2460, 3.972970
CD6, 2115, 3.967841
CLEC2L, 2545, 3.967760
SDAD1, 11682, 3.965954
LPP, 7352, 3.963871
SORCS2, 12545, 3.961343
KDM3A, 6445, 3.956265
TPP1, 13895, 3.955715
LDLR, 6842, 3.954623
BBOX1, 1188, 3.954464
RGN, 11052, 3.953375
PLEKHM3, 9957, 3.952810
L3MBTL4, 6749, 3.945314
SYPL1, 13047, 3.944766
NWD1, 9099, 3.944058
RHOF, 11099, 3.942604
UBL3, 14339, 3.942248
CD82, 2122, 3.941927
EML6, 3945, 3.941925
PGAM2, 9690, 3.940484
NDP, 8592, 3.940079
STK39, 12887, 3.939206
MARCH6, 7686, 3.937556
DAPK2, 3157, 3.937284
BASP1-AS1, 1177, 3.937254
MPC1, 8097, 3.937134
GOLIM4, 5155, 3.933672
FAM78A, 4378, 3.933566
NAP1L5, 8507, 3.933182
CCDC92, 1999, 3.932683
SLC49A3, 12245, 3.930413
ARL13B, 818, 3.930266
CPQ, 2836, 3.927960
GLIS3, 5054, 3.926242
NAB1, 8473, 3.920425
WNK1, 14781, 3.918578
HIVEP1, 5674, 3.915468
CDC14A, 2135, 3.915175
SYNGR1, 13033, 3.914668
ADAMTSL3, 229, 3.914513
PTPN12, 10581, 3.907154
NEUROD6, 8707, 3.906004
GULP1, 5411, 3.902506
SRP14-AS1, 12734, 3.901703
PKNOX2, 9877, 3.900495
ASB2, 904, 3.900173
RHBDL3, 11085, 3.897948
ZKSCAN2, 15071, 3.897821
CAPN2, 1799, 3.895938
ASGR1, 917, 3.894243
AEBP1, 306, 3.892724
RARRES2, 10843, 3.891495
MAN1A2, 7591, 3.888739
GPR22, 5245, 3.887674
SCD, 11630, 3.886951
BDH2, 1245, 3.886511
PTPRE, 10600, 3.886013
OGFRL1, 9145, 3.876412
RCAN2, 10951, 3.875917
FANCB, 4409, 3.873576
RAP2A, 10825, 3.872698
WIPF2, 14774, 3.871383
RNF114, 11180, 3.868337
ELOVL2, 3908, 3.867090
ATG5, 983, 3.866420
SPTLC2, 12703, 3.864152
DLL1, 3442, 3.860222
TPBG, 13877, 3.858044
NOTCH2, 8879, 3.856094
CUTC, 3039, 3.854823
PLCB1, 9908, 3.853973
PPFIA1, 10168, 3.851023
ELN, 3902, 3.850997
LOC105376360, 7216, 3.849402
TCL1B, 13263, 3.847994
DPY30, 3604, 3.847435
CTDSP1, 2982, 3.846864
SLC39A12, 12217, 3.846539
DYSF, 3703, 3.840398
TRAF3IP2, 13927, 3.836812
ANKRD28, 573, 3.836188
ARMC8, 846, 3.834904
CHD7, 2399, 3.828205
PTGDS, 10550, 3.827868
SHROOM3, 11963, 3.826703
BCL11B, 1218, 3.825605
ZNF106, 15100, 3.820696
TTC7A, 14167, 3.816741
FAM98A, 4404, 3.813316
WWC3, 14808, 3.811580
VIRMA, 14591, 3.811464
PNLDC1, 10035, 3.809480
FAM162B, 4264, 3.809276
LPL, 7351, 3.806351
PIEZO2, 9787, 3.806191
FUT8, 4777, 3.803246
C2orf76, 1601, 3.799462
ID2, 5917, 3.797721
OSTF1, 9269, 3.796784
FXR1, 4782, 3.795732
PITPNC1, 9854, 3.793107
SLC48A1, 12244, 3.791443
SULT1C4, 12963, 3.789118
PCBP2, 9452, 3.787363
PTPRK, 10605, 3.786947
DNHD1, 3529, 3.784937
GSTM2, 5359, 3.782355
PLA2G16, 9886, 3.775248
WWTR1, 14812, 3.772698
VAV2, 14561, 3.772504
FTHL17, 4753, 3.772114
CNTN2, 2664, 3.770574
LRRC75B, 7431, 3.770517
ZNF713, 15484, 3.769733
SEMA5A, 11771, 3.768581
NUCKS1, 9041, 3.768536
ASB6, 907, 3.767422
CDCA7L, 2165, 3.765948
PPARGC1A, 10160, 3.764113
FAXDC2, 4440, 3.763527
ARRDC4, 875, 3.762194
TJP2, 13457, 3.757947
HSPB3, 5860, 3.755192
SP2, 12581, 3.753869
SP1, 12576, 3.753817
ELP3, 3915, 3.753340
SRGAP2, 12727, 3.751873
STK17B, 12875, 3.747806
HIGD1B, 5601, 3.747535
AKAP7, 400, 3.746808
ASAP2, 896, 3.745588
PLEKHG5, 9948, 3.745237
HDDC2, 5518, 3.744737
CTNND2, 2998, 3.743273
RASSF2, 10872, 3.740676
STK33, 12882, 3.739194
TBC1D9B, 13197, 3.736612
MGLL, 7934, 3.736104
HIST1H4I, 5662, 3.735129
CRLF1, 2890, 3.734539
TEX26, 13324, 3.733897
FMN1, 4645, 3.733698
MYBL1, 8373, 3.733339
CRKL, 2889, 3.732803
RAPGEF5, 10833, 3.732792
CHST6, 2463, 3.729088
SEMA3B, 11759, 3.728287
LDLRAD4, 6843, 3.721174
KNOP1, 6643, 3.720861
KIF6, 6543, 3.719665
FGF2, 4556, 3.716159
TMEM54, 13703, 3.713312
CCDC3, 1958, 3.711752
BCKDHB, 1214, 3.710636
ASCL1, 913, 3.709127
ANKRD29, 574, 3.708793
FGFR2, 4567, 3.707784
IFIT3, 5951, 3.701513
TDRD7, 13285, 3.701475
CAMKK2, 1778, 3.701261
CKB, 2504, 3.701201
TSKU, 14093, 3.700513
CHRDL1, 2438, 3.699772
IKZF5, 6020, 3.699615
APPL1, 707, 3.697006
MAL, 7578, 3.694122
FLRT2, 4634, 3.693960
LAMA2, 6758, 3.693678
CRYAB, 2909, 3.691611
RAB30-AS1, 10715, 3.691545
NIPAL2, 8771, 3.691449
SNCAIP, 12440, 3.690729
GYG2P1, 5422, 3.689808
RBPJ, 10943, 3.688455
ST6GALNAC5, 12817, 3.685607
SPOCK3, 12665, 3.685293
IL6R, 6054, 3.683118
GNG5, 5121, 3.681789
RNF213, 11223, 3.680317
EMX2, 3951, 3.677986
TMEM184B, 13613, 3.677535
RANBP3L, 10815, 3.675213
MAPKAPK2, 7669, 3.674624
DENND5A, 3312, 3.672524
WTIP, 14805, 3.671277
SYNM, 13040, 3.670912
KDM3B, 6446, 3.667854
ACAP2, 108, 3.666762
RUFY3, 11501, 3.666085
IDH1-AS1, 5922, 3.664779
BAMBI, 1170, 3.664483
TRIM47, 14000, 3.663357
EPAS1, 3993, 3.663291
CHST7, 2464, 3.662967
AMDHD1, 490, 3.662914
ITSN1, 6249, 3.662726
NUMB, 9070, 3.661552
PPIF, 10184, 3.660676
MYOM2, 8437, 3.656669
HIP1, 5611, 3.653914
HGF, 5582, 3.653553
REST, 11006, 3.653352
PCDHB5, 9486, 3.652977
LOC641746, 7284, 3.647244
ZC3H12C, 14953, 3.646137
TMEM132C, 13560, 3.646014
RGL1, 11047, 3.644357
CXCL14, 3054, 3.642762
SLC9A9, 12302, 3.642629
DIO3OS, 3402, 3.642144
FAM13A, 4247, 3.636690
NDRG1, 8593, 3.634556
STXBP5L, 12941, 3.633953
ANKAR, 538, 3.633896
TGS1, 13366, 3.633534
WNT5A, 14790, 3.633280
LYN, 7506, 3.632523
ANKRD20A12P, 564, 3.630618
C6orf106, 1636, 3.629801
ENAH, 3954, 3.629028
GSTM2P1, 5360, 3.628559
RIDA, 11114, 3.627668
TSC22D4, 14081, 3.626168
ELAVL4, 3883, 3.626115
CASC10, 1833, 3.625426
KCNQ5, 6408, 3.623929
SUCLG2, 12949, 3.623271
ABTB1, 93, 3.621758
CDK12, 2196, 3.621672
ADHFE1, 276, 3.615539
KLC1, 6558, 3.609249
PHB, 9719, 3.608755
PCDHB2, 9483, 3.603704
FIGN, 4587, 3.601284
ACOX1, 138, 3.600682
EGFR, 3801, 3.596922
ITGA2, 6211, 3.595299
AQP4, 715, 3.593904
MYH7B, 8397, 3.593446
ZFP91, 15042, 3.590640
SMAD5, 12340, 3.589616
STX18, 12925, 3.586545
TSN, 14094, 3.586342
PTPRD, 10598, 3.586152
AIF1L, 371, 3.583905
SLC30A7, 12168, 3.583521
ADRA1A, 294, 3.578935
ANKRD27, 572, 3.577723
ARHGAP5, 774, 3.576048
HADHA, 5452, 3.575799
CSRP1, 2961, 3.574492
LMO4, 7094, 3.573129
SNRNP48, 12475, 3.571584
ZNF252P, 15176, 3.571460
CMTM4, 2612, 3.567790
DTNA, 3638, 3.566774
GDA, 4934, 3.566520
SH3PXD2B, 11929, 3.565019
OSCAR, 9259, 3.560424
PTP4A1, 10573, 3.560153
DOCK6, 3554, 3.559946
SYNPO2, 13042, 3.556283
IDH2, 5923, 3.554261
PCSK6, 9533, 3.553768
SLC1A2, 12060, 3.550678
ALS2CL, 483, 3.548000
HDHD2, 5524, 3.546966
NKX1-2, 8796, 3.546719
G3BP2, 4807, 3.542245
PGM1, 9705, 3.541947
LDB3, 6836, 3.541611
TERF2, 13311, 3.537740
PTGES3, 10558, 3.536346
KIF26B, 6532, 3.536300
WIPF3, 14775, 3.526297
DECR1, 3285, 3.525710
STK10, 12870, 3.524736
PFKFB2, 9678, 3.524013
ACAN, 107, 3.523464
FITM2, 4595, 3.522072
YBX2, 14854, 3.521267
SFT2D1, 11873, 3.518094
PEX12, 9660, 3.517903
GAS2L1P2, 4894, 3.517872
LZIC, 7528, 3.517814
ZNF723, 15491, 3.517636
ST3GAL1, 12804, 3.515960
IGHMBP2, 6000, 3.514152
CD9, 2128, 3.513670
CPNE2, 2826, 3.513665
TMEM200C, 13628, 3.512678
SLC6A8, 12277, 3.512025
ASPRV1, 938, 3.511492
MPND, 8111, 3.506782
MED12L, 7802, 3.506034
MED11, 7800, 3.505530
HIST1H3H, 5653, 3.505456
GAL, 4846, 3.505443
PPP1R1C, 10230, 3.503427
ARHGEF16, 787, 3.503124
COA5, 2680, 3.501111
RAX2, 10881, 3.500231
SAMD13, 11560, 3.498837
HAUS6, 5473, 3.496841
LRRC2, 7389, 3.496685
COMT, 2748, 3.495561
OXNAD1, 9295, 3.495042
UGP2, 14392, 3.491327
MROH5, 8150, 3.490230
FAM98C, 4406, 3.489304
CLSTN1, 2585, 3.488787
WAC, 14668, 3.488262
ATF4, 962, 3.487757
DHTKD1, 3374, 3.487456
NOP2, 8866, 3.487229
PIP4K2A, 9837, 3.486796
PTPN11, 10580, 3.486442
MFSD8, 7916, 3.485455
HPF1, 5787, 3.481383
EPHB1, 4017, 3.480797
NF2, 8713, 3.480788
AFAP1L1, 310, 3.479666
TANK, 13125, 3.479643
RALBP1, 10797, 3.479638
TROVE2, 14054, 3.477036
ABCC12, 45, 3.476437
EGFL7, 3800, 3.474009
NCK2, 8564, 3.472390
KIF1C, 6524, 3.470211
MT1E, 8270, 3.467629
TMOD2, 13747, 3.467234
CNKSR3, 2631, 3.467230
CNN1, 2633, 3.467174
SYT12, 13053, 3.465529
ST8SIA5, 12826, 3.464981
CYP2J2, 3107, 3.463936
VCAN, 14565, 3.463918
CCNI, 2037, 3.462989
DOCK1, 3548, 3.461647
SMURF1, 12419, 3.461339
STRN, 12912, 3.459440
ACADM, 104, 3.459328
BRAP, 1348, 3.458173
ADGRA3, 260, 3.454312
RHOBTB2, 11095, 3.453880
NT5C, 9009, 3.451573
FLJ23867, 4620, 3.451310
ITPK1, 6239, 3.450849
ACTL6A, 170, 3.450808
BBS2, 1192, 3.446327
NRIP1, 8971, 3.445145
RPL7A, 11351, 3.444006
GOPC, 5163, 3.443412
LOC100128079, 7106, 3.442030
CRIP2, 2883, 3.439968
ANP32B, 619, 3.439831
EEF1D, 3764, 3.438665
DIAPH3, 3394, 3.436640
TIGD4, 13424, 3.433268
MRPS30-DT, 8223, 3.433247
ACVR1C, 190, 3.432770
DHFR, 3356, 3.430667
LRP2, 7374, 3.430336
CRYM, 2920, 3.427667
HMBOX1, 5708, 3.424831
ZNF423, 15270, 3.424539
LRRC37A3, 7401, 3.424332
ABCA8, 35, 3.424047
PRKDC, 10364, 3.420979
CCDC7, 1977, 3.419516
TCF4, 13254, 3.418713
NAT10, 8521, 3.417731
ZNF358, 15241, 3.415625
ANK1, 535, 3.415125
PTPN21, 10587, 3.414817
PEX5L, 9669, 3.414197
STUB1, 12918, 3.414164
MAP2K5, 7620, 3.411854
EFS, 3797, 3.411630
ZC3H14, 14955, 3.411280
GALNT3, 4867, 3.410514
LBR, 6803, 3.410486
C9orf24, 1678, 3.407352
CCK, 2008, 3.406139
MAP4, 7639, 3.403853
MLC1, 8019, 3.403655
KATNAL1, 6323, 3.402803
LSM12, 7458, 3.402025
EIF5B, 3874, 3.401482
ZNF444, 15289, 3.396288
SUSD6, 12992, 3.393984
KCNB2, 6348, 3.393770
ZIC5, 15067, 3.393151
PCDHB9, 9489, 3.393058
RBM48, 10927, 3.391873
RELB, 10990, 3.390607
SH3BGRL, 11912, 3.386023
DMRTC2, 3459, 3.385083
CHODL, 2429, 3.383303
GORAB, 5164, 3.382815
NAT8L, 8525, 3.379607
PROCA1, 10386, 3.379033
BICD2, 1279, 3.378887
PPP1CB, 10210, 3.376908
SRPX, 12745, 3.373056
SPOPL, 12669, 3.370676
TNK2, 13799, 3.368542
STBD1, 12860, 3.367020
FNDC3B, 4662, 3.364033
AGMAT, 340, 3.363634
GNA13, 5096, 3.360824
RUNDC1, 11502, 3.360636
MIR29B2CHG, 7991, 3.360029
PMP2, 10017, 3.353975
KEAP1, 6460, 3.350829
FSIP1, 4745, 3.349497
